subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
1,0.040068,0.003594,1188,4,4
1,0.039785,0.003453,1179,2,3
1,0.039788,0.003454,1178,2,3
1,0.039879,0.003500,1195,4,4
1,0.039880,0.003500,1187,4,4
1,0.039910,0.003515,1206,4,4
1,0.041243,0.004182,1161,2,3
1,0.042227,0.004674,1168,2,3
1,0.041319,0.004220,1182,4,4
1,0.039845,0.003483,1172,2,3
1,0.040062,0.003591,1180,2,3
1,0.039759,0.003440,1198,4,4
1,0.039896,0.003508,1189,2,3
1,0.041558,0.004339,1191,2,3
1,0.043193,0.005157,1192,2,3
1,0.040544,0.003833,1185,4,3
1,0.040051,0.003586,1188,4,4
1,0.039951,0.003536,1193,4,4
1,0.039927,0.003524,1168,2,3
1,0.039980,0.003551,1171,4,3
1,0.039952,0.003536,1171,2,3
1,0.039913,0.003517,1158,4,4
1,0.039820,0.003470,1181,4,4
1,0.039848,0.003484,1185,4,3
1,0.039995,0.003558,1205,4,3
1,0.039904,0.003513,1200,2,3
1,0.041393,0.004257,1180,2,3
1,0.040175,0.003648,1190,4,4
1,0.039953,0.003537,1176,4,4
1,0.040196,0.003658,1197,4,4
1,0.039872,0.003497,1174,4,4
1,0.040328,0.003724,1180,4,4
1,0.039814,0.003467,1184,4,4
1,0.039721,0.003421,1169,4,3
1,0.039703,0.003412,1188,4,4
1,0.040098,0.003610,1166,4,3
1,0.039969,0.003545,1203,4,3
1,0.039859,0.003490,1201,2,3
1,0.039878,0.003499,1195,2,3
1,0.040005,0.003563,1188,4,4
1,0.040053,0.003587,1175,2,3
1,0.039757,0.003439,1172,4,4
1,0.039838,0.003479,1170,2,3
1,0.039871,0.003496,1186,4,4
1,0.039813,0.003467,1174,4,3
1,0.039807,0.003464,1182,2,3
1,0.040169,0.003645,1208,4,4
1,0.039817,0.003469,1170,2,3
1,0.039885,0.003503,1193,4,4
1,0.040053,0.003587,1183,2,3
1,0.040073,0.003597,1194,4,4
1,0.040140,0.003630,1174,4,4
1,0.039801,0.003461,1174,2,3
1,0.039977,0.003549,1161,2,3
1,0.040099,0.003610,1168,4,4
1,0.040401,0.003761,1175,4,4
1,0.040421,0.003771,1189,2,3
1,0.039942,0.003531,1193,2,3
1,0.039713,0.003417,1195,2,3
1,0.047139,0.007130,1181,4,4
